t,x,y,z,vx,vy,vz,wx,wy,wz,ke_trans,ke_rot,pe,e_total,mode
0.616667,3.828173,0.110000,0.000000,4.589832,0.000000,0.000000,0.000000,0.000000,-41.725742,4.529309,1.811724,0.464013,6.805046,rolling
0.633333,3.904534,0.110000,0.000000,4.581657,0.000000,0.000000,0.000000,0.000000,-41.651424,4.513189,1.805276,0.464013,6.782478,rolling
0.650000,3.980759,0.110000,0.000000,4.573482,0.000000,0.000000,0.000000,0.000000,-41.577106,4.497098,1.798839,0.464013,6.759950,rolling
0.666667,4.056847,0.110000,0.000000,4.565307,0.000000,0.000000,0.000000,0.000000,-41.502788,4.481035,1.792414,0.464013,6.737462,rolling
0.683333,4.132800,0.110000,0.000000,4.557132,0.000000,0.000000,0.000000,0.000000,-41.428470,4.465002,1.786001,0.464013,6.715015,rolling
0.700000,4.208615,0.110000,0.000000,4.548957,0.000000,0.000000,0.000000,0.000000,-41.354151,4.448996,1.779599,0.464013,6.692608,rolling
0.716667,4.284295,0.110000,0.000000,4.540782,0.000000,0.000000,0.000000,0.000000,-41.279833,4.433020,1.773208,0.464013,6.670241,rolling
0.733333,4.359839,0.110000,0.000000,4.532607,0.000000,0.000000,0.000000,0.000000,-41.205515,4.417072,1.766829,0.464013,6.647914,rolling
0.750000,4.435246,0.110000,0.000000,4.524432,0.000000,0.000000,0.000000,0.000000,-41.131197,4.401154,1.760461,0.464013,6.625628,rolling
0.766667,4.510517,0.110000,0.000000,4.516257,0.000000,0.000000,0.000000,0.000000,-41.056879,4.385263,1.754105,0.464013,6.603382,rolling
0.783333,4.585651,0.110000,0.000000,4.508082,0.000000,0.000000,0.000000,0.000000,-40.982561,4.369402,1.747761,0.464013,6.581176,rolling
0.800000,4.660650,0.110000,0.000000,4.499907,0.000000,0.000000,0.000000,0.000000,-40.908242,4.353569,1.741428,0.464013,6.559010,rolling
0.816667,4.735512,0.110000,0.000000,4.491732,0.000000,0.000000,0.000000,0.000000,-40.833924,4.337765,1.735106,0.464013,6.536885,rolling
0.833333,4.810238,0.110000,0.000000,4.483557,0.000000,0.000000,0.000000,0.000000,-40.759606,4.321990,1.728796,0.464013,6.514799,rolling
0.850000,4.884828,0.110000,0.000000,4.475382,0.000000,0.000000,0.000000,0.000000,-40.685288,4.306244,1.722498,0.464013,6.492754,rolling
0.866667,4.959281,0.110000,0.000000,4.467207,0.000000,0.000000,0.000000,0.000000,-40.610970,4.290526,1.716210,0.464013,6.470750,rolling
0.883333,5.033598,0.110000,0.000000,4.459032,0.000000,0.000000,0.000000,0.000000,-40.536651,4.274837,1.709935,0.464013,6.448785,rolling
0.900000,5.107779,0.110000,0.000000,4.450857,0.000000,0.000000,0.000000,0.000000,-40.462333,4.259177,1.703671,0.464013,6.426861,rolling
0.916667,5.181824,0.110000,0.000000,4.442682,0.000000,0.000000,0.000000,0.000000,-40.388015,4.243545,1.697418,0.464013,6.404977,rolling
0.933333,5.255732,0.110000,0.000000,4.434507,0.000000,0.000000,0.000000,0.000000,-40.313697,4.227943,1.691177,0.464013,6.383133,rolling
0.950000,5.329505,0.110000,0.000000,4.426332,0.000000,0.000000,0.000000,0.000000,-40.239379,4.212369,1.684947,0.464013,6.361329,rolling
0.966667,5.403141,0.110000,0.000000,4.418157,0.000000,0.000000,0.000000,0.000000,-40.165061,4.196823,1.678729,0.464013,6.339566,rolling
0.983333,5.476640,0.110000,0.000000,4.409982,0.000000,0.000000,0.000000,0.000000,-40.090742,4.181307,1.672523,0.464013,6.317842,rolling
1.000000,5.550004,0.110000,0.000000,4.401807,0.000000,0.000000,0.000000,0.000000,-40.016424,4.165819,1.666328,0.464013,6.296159,rolling
1.016667,5.623231,0.110000,0.000000,4.393632,0.000000,0.000000,0.000000,0.000000,-39.942106,4.150360,1.660144,0.464013,6.274517,rolling
1.033333,5.696322,0.110000,0.000000,4.385457,0.000000,0.000000,0.000000,0.000000,-39.867788,4.134929,1.653972,0.464013,6.252914,rolling
1.050000,5.769277,0.110000,0.000000,4.377282,0.000000,0.000000,0.000000,0.000000,-39.793470,4.119528,1.647811,0.464013,6.231352,rolling
1.066667,5.842095,0.110000,0.000000,4.369107,0.000000,0.000000,0.000000,0.000000,-39.719151,4.104155,1.641662,0.464013,6.209830,rolling
