t,x,y,z,vx,vy,vz,wx,wy,wz,ke_trans,ke_rot,pe,e_total,mode
0.000000,0.000000,0.283518,0.176270,0.000000,10.411073,10.576189,9.999950,0.000000,0.000000,47.352935,0.104059,1.195963,48.652957,flying
0.016667,0.000000,0.453738,0.351984,0.000000,10.213211,10.542844,9.999901,0.000000,0.000000,46.324168,0.104058,1.914003,48.342230,flying
0.033333,0.000000,0.620678,0.527150,0.000000,10.016392,10.509958,9.999851,0.000000,0.000000,45.319274,0.104057,2.618206,48.041537,flying
0.050000,0.000000,0.784354,0.701775,0.000000,9.820593,10.477520,9.999802,0.000000,0.000000,44.337835,0.104056,3.308643,47.750533,flying
0.066667,0.000000,0.944784,0.875867,0.000000,9.625792,10.445524,9.999752,0.000000,0.000000,43.379444,0.104055,3.985384,47.468883,flying
0.083333,0.000000,1.101984,1.049433,0.000000,9.431968,10.413961,9.999703,0.000000,0.000000,42.443708,0.104054,4.648498,47.196260,flying
0.100000,0.000000,1.255969,1.222480,0.000000,9.239099,10.382822,9.999653,0.000000,0.000000,41.530245,0.104053,5.298053,46.932351,flying
0.116667,0.000000,1.406755,1.395015,0.000000,9.047164,10.352099,9.999604,0.000000,0.000000,40.638684,0.104052,5.934114,46.676850,flying
0.133333,0.000000,1.554357,1.567045,0.000000,8.856143,10.321785,9.999554,0.000000,0.000000,39.768663,0.104051,6.556745,46.429459,flying
0.150000,0.000000,1.698791,1.738576,0.000000,8.666017,10.291872,9.999504,0.000000,0.000000,38.919833,0.104050,7.166010,46.189892,flying
0.166667,0.000000,1.840070,1.909615,0.000000,8.476765,10.262352,9.999455,0.000000,0.000000,38.091852,0.104049,7.761968,45.957869,flying
0.183333,0.000000,1.978210,2.080169,0.000000,8.288368,10.233217,9.999405,0.000000,0.000000,37.284391,0.104048,8.344682,45.733121,flying
0.200000,0.000000,2.113223,2.250243,0.000000,8.100809,10.204459,9.999356,0.000000,0.000000,36.497128,0.104047,8.914210,45.515385,flying
0.216667,0.000000,2.245124,2.419845,0.000000,7.914068,10.176071,9.999306,0.000000,0.000000,35.729752,0.104046,9.470608,45.304405,flying
0.233333,0.000000,2.373926,2.588979,0.000000,7.728127,10.148046,9.999257,0.000000,0.000000,34.981959,0.104045,10.013934,45.099937,flying
0.250000,0.000000,2.499643,2.757652,0.000000,7.542969,10.120376,9.999207,0.000000,0.000000,34.253454,0.104043,10.544242,44.901740,flying
0.266667,0.000000,2.622286,2.925869,0.000000,7.358576,10.093054,9.999158,0.000000,0.000000,33.543952,0.104042,11.061587,44.709581,flying
0.283333,0.000000,2.741868,3.093637,0.000000,7.174933,10.066072,9.999108,0.000000,0.000000,32.853174,0.104041,11.566021,44.523236,flying
0.300000,0.000000,2.858401,3.260961,0.000000,6.992021,10.039423,9.999058,0.000000,0.000000,32.180850,0.104040,12.057595,44.342486,flying
0.316667,0.000000,2.971899,3.427846,0.000000,6.809826,10.013100,9.999009,0.000000,0.000000,31.526719,0.104039,12.536360,44.167118,flying
0.333333,0.000000,3.082371,3.594297,0.000000,6.628330,9.987096,9.998959,0.000000,0.000000,30.890523,0.104038,13.002364,43.996926,flying
0.350000,0.000000,3.189829,3.760321,0.000000,6.447520,9.961404,9.998910,0.000000,0.000000,30.272016,0.104037,13.455657,43.831711,flying
0.366667,0.000000,3.294286,3.925921,0.000000,6.267378,9.936016,9.998860,0.000000,0.000000,29.670957,0.104036,13.896285,43.671278,flying
0.383333,0.000000,3.395751,4.091103,0.000000,6.087892,9.910926,9.998811,0.000000,0.000000,29.087110,0.104035,14.324295,43.515440,flying
0.400000,0.000000,3.494235,4.255872,0.000000,5.909046,9.886127,9.998761,0.000000,0.000000,28.520249,0.104034,14.739730,43.364013,flying
0.416667,0.000000,3.589748,4.420232,0.000000,5.730825,9.861611,9.998712,0.000000,0.000000,27.970152,0.104033,15.142636,43.216821,flying
0.433333,0.000000,3.682302,4.584188,0.000000,5.553218,9.837372,9.998662,0.000000,0.000000,27.436603,0.104032,15.533055,43.073690,flying
0.450000,0.000000,3.771906,4.747745,0.000000,5.376208,9.813402,9.998612,0.000000,0.000000,26.919393,0.104031,15.911029,42.934453,flying
0.466667,0.000000,3.858569,4.910907,0.000000,5.199785,9.789696,9.998563,0.000000,0.000000,26.418319,0.104030,16.276600,42.798949,flying
0.483333,0.000000,3.942301,5.073677,0.000000,5.023934,9.766245,9.998513,0.000000,0.000000,25.933183,0.104029,16.629808,42.667019,flying
0.500000,0.000000,4.023112,5.236061,0.000000,4.848644,9.743043,9.998464,0.000000,0.000000,25.463791,0.104028,16.970692,42.538511,flying
0.516667,0.000000,4.101010,5.398063,0.000000,4.673902,9.720083,9.998414,0.000000,0.000000,25.009957,0.104027,17.299290,42.413275,flying
0.533333,0.000000,4.176005,5.559685,0.000000,4.499696,9.697359,9.998365,0.000000,0.000000,24.571499,0.104026,17.615641,42.291167,flying
0.550000,0.000000,4.248105,5.720933,0.000000,4.326016,9.674863,9.998315,0.000000,0.000000,24.148239,0.104025,17.919782,42.172046,flying
0.566667,0.000000,4.317319,5.881810,0.000000,4.152848,9.652589,9.998266,0.000000,0.000000,23.740005,0.104024,18.211748,42.055777,flying
0.583333,0.000000,4.383656,6.042318,0.000000,3.980184,9.630530,9.998216,0.000000,0.000000,23.346628,0.104023,18.491575,41.942226,flying
0.600000,0.000000,4.447123,6.202463,0.000000,3.808012,9.608678,9.998166,0.000000,0.000000,22.967946,0.104022,18.759297,41.831264,flying
0.616667,0.000000,4.507728,6.362247,0.000000,3.636321,9.587028,9.998117,0.000000,0.000000,22.603798,0.104021,19.014949,41.722767,flying
0.633333,0.000000,4.565480,6.521673,0.000000,3.465103,9.565572,9.998067,0.000000,0.000000,22.254030,0.104020,19.258563,41.616612,flying
0.650000,0.000000,4.620385,6.680745,0.000000,3.294348,9.544304,9.998018,0.000000,0.000000,21.918490,0.104019,19.490172,41.512680,flying
0.666667,0.000000,4.672453,6.839465,0.000000,3.124046,9.523216,9.997968,0.000000,0.000000,21.597031,0.104018,19.709808,41.410857,flying
0.683333,0.000000,4.721689,6.997837,0.000000,2.954188,9.502302,9.997919,0.000000,0.000000,21.289510,0.104017,19.917502,41.311029,flying
0.700000,0.000000,4.768102,7.155863,0.000000,2.784767,9.481556,9.997869,0.000000,0.000000,20.995787,0.104016,20.113285,41.213088,flying
0.716667,0.000000,4.811698,7.313546,0.000000,2.615773,9.460969,9.997820,0.000000,0.000000,20.715724,0.104015,20.297187,41.116926,flying
0.733333,0.000000,4.852485,7.470888,0.000000,2.447199,9.440536,9.997770,0.000000,0.000000,20.449189,0.104014,20.469237,41.022440,flying
0.750000,0.000000,4.890469,7.627892,0.000000,2.279037,9.420250,9.997721,0.000000,0.000000,20.196052,0.104013,20.629465,40.929529,flying
0.766667,0.000000,4.925657,7.784560,0.000000,2.111281,9.400104,9.997671,0.000000,0.000000,19.956184,0.104012,20.777899,40.838094,flying
0.783333,0.000000,4.958056,7.940895,0.000000,1.943923,9.380091,9.997621,0.000000,0.000000,19.729462,0.104011,20.914566,40.748039,flying
0.800000,0.000000,4.987672,8.096899,0.000000,1.776957,9.360204,9.997572,0.000000,0.000000,19.515765,0.104009,21.039495,40.659269,flying
0.816667,0.000000,5.014511,8.252573,0.000000,1.610376,9.340437,9.997522,0.000000,0.000000,19.314972,0.104008,21.152712,40.571693,flying
0.833333,0.000000,5.038581,8.407919,0.000000,1.444175,9.320783,9.997473,0.000000,0.000000,19.126968,0.104007,21.254245,40.485221,flying
0.850000,0.000000,5.059887,8.562940,0.000000,1.278349,9.301236,9.997423,0.000000,0.000000,18.951639,0.104006,21.344120,40.399765,flying
0.866667,0.000000,5.078435,8.717636,0.000000,1.112892,9.281788,9.997374,0.000000,0.000000,18.788873,0.104005,21.422361,40.315240,flying
0.883333,0.000000,5.094231,8.872010,0.000000,0.947799,9.262432,9.997324,0.000000,0.000000,18.638560,0.104004,21.488996,40.231561,flying
0.900000,0.000000,5.107283,9.026063,0.000000,0.783067,9.243164,9.997275,0.000000,0.000000,18.500593,0.104003,21.544050,40.148646,flying
0.916667,0.000000,5.117594,9.179796,0.000000,0.618690,9.223975,9.997225,0.000000,0.000000,18.374864,0.104002,21.587547,40.066414,flying
0.933333,0.000000,5.125172,9.333210,0.000000,0.454666,9.204859,9.997176,0.000000,0.000000,18.261272,0.104001,21.619512,39.984785,flying
0.950000,0.000000,5.130022,9.486307,0.000000,0.290990,9.185810,9.997126,0.000000,0.000000,18.159712,0.104000,21.639970,39.903683,flying
0.966667,0.000000,5.132149,9.639087,0.000000,0.127661,9.166821,9.997076,0.000000,0.000000,18.070085,0.103999,21.648945,39.823030,flying
0.983333,0.000000,5.131561,9.791552,0.000000,-0.035326,9.147886,9.997027,0.000000,0.000000,17.992291,0.103998,21.646462,39.742751,flying
1.000000,0.000000,5.128261,9.943702,0.000000,-0.197972,9.128999,9.996977,0.000000,0.000000,17.926231,0.103997,21.632543,39.662772,flying
1.016667,0.000000,5.122256,10.095538,0.000000,-0.360279,9.110153,9.996928,0.000000,0.000000,17.871809,0.103996,21.607214,39.583019,flying
1.033333,0.000000,5.113552,10.247060,0.000000,-0.522249,9.091343,9.996878,0.000000,0.000000,17.828929,0.103995,21.570497,39.503422,flying
1.050000,0.000000,5.102154,10.398269,0.000000,-0.683884,9.072561,9.996829,0.000000,0.000000,17.797497,0.103994,21.522417,39.423908,flying
1.066667,0.000000,5.088068,10.549166,0.000000,-0.845184,9.053802,9.996779,0.000000,0.000000,17.777418,0.103993,21.462996,39.344407,flying
1.083333,0.000000,5.071299,10.699750,0.000000,-1.006150,9.035060,9.996730,0.000000,0.000000,17.768599,0.103992,21.392259,39.264850,flying
1.100000,0.000000,5.051852,10.850023,0.000000,-1.166783,9.016329,9.996680,0.000000,0.000000,17.770949,0.103991,21.310228,39.185168,flying
1.116667,0.000000,5.029734,10.999983,0.000000,-1.327082,8.997604,9.996631,0.000000,0.000000,17.784375,0.103990,21.216928,39.105292,flying
1.133333,0.000000,5.004950,11.149631,0.000000,-1.487048,8.978878,9.996581,0.000000,0.000000,17.808786,0.103989,21.112381,39.025156,flying
1.150000,0.000000,4.977505,11.298966,0.000000,-1.646680,8.960146,9.996531,0.000000,0.000000,17.844092,0.103988,20.996611,38.944691,flying
1.166667,0.000000,4.947406,11.447990,0.000000,-1.805977,8.941403,9.996482,0.000000,0.000000,17.890202,0.103987,20.869642,38.863830,flying
1.183333,0.000000,4.914657,11.596701,0.000000,-1.964937,8.922643,9.996432,0.000000,0.000000,17.947026,0.103986,20.731497,38.782508,flying
1.200000,0.000000,4.879264,11.745098,0.000000,-2.123561,8.903861,9.996383,0.000000,0.000000,18.014474,0.103985,20.582200,38.700659,flying
1.216667,0.000000,4.841233,11.893182,0.000000,-2.281846,8.885052,9.996333,0.000000,0.000000,18.092457,0.103984,20.421775,38.618215,flying
1.233333,0.000000,4.800570,12.040953,0.000000,-2.439790,8.866210,9.996284,0.000000,0.000000,18.180885,0.103983,20.250245,38.535113,flying
1.250000,0.000000,4.757280,12.188408,0.000000,-2.597391,8.847331,9.996234,0.000000,0.000000,18.279668,0.103982,20.067636,38.451285,flying
1.266667,0.000000,4.711370,12.335548,0.000000,-2.754646,8.828411,9.996185,0.000000,0.000000,18.388716,0.103981,19.873970,38.366667,flying
1.283333,0.000000,4.662844,12.482372,0.000000,-2.911554,8.809444,9.996135,0.000000,0.000000,18.507940,0.103980,19.669273,38.281193,flying
1.300000,0.000000,4.611708,12.628879,0.000000,-3.068111,8.790425,9.996086,0.000000,0.000000,18.637250,0.103979,19.453570,38.194798,flying
1.316667,0.000000,4.557970,12.775069,0.000000,-3.224314,8.771352,9.996036,0.000000,0.000000,18.776554,0.103978,19.226885,38.107416,flying
1.333333,0.000000,4.501634,12.920939,0.000000,-3.380160,8.752218,9.995986,0.000000,0.000000,18.925763,0.103976,18.989242,38.018982,flying
1.350000,0.000000,4.442707,13.066489,0.000000,-3.535645,8.733021,9.995937,0.000000,0.000000,19.084786,0.103975,18.740669,37.929430,flying
1.366667,0.000000,4.381194,13.211719,0.000000,-3.690766,8.713757,9.995887,0.000000,0.000000,19.253530,0.103974,18.481190,37.838695,flying
1.383333,0.000000,4.317102,13.356626,0.000000,-3.845518,8.694420,9.995838,0.000000,0.000000,19.431905,0.103973,18.210830,37.746709,flying
1.400000,0.000000,4.250437,13.501209,0.000000,-3.999899,8.675009,9.995788,0.000000,0.000000,19.619818,0.103972,17.929618,37.653408,flying
1.416667,0.000000,4.181205,13.645468,0.000000,-4.153903,8.655518,9.995739,0.000000,0.000000,19.817175,0.103971,17.637577,37.558724,flying
1.433333,0.000000,4.109413,13.789400,0.000000,-4.307526,8.635946,9.995689,0.000000,0.000000,20.023884,0.103970,17.334737,37.462591,flying
1.450000,0.000000,4.035067,13.933005,0.000000,-4.460764,8.616288,9.995640,0.000000,0.000000,20.239851,0.103969,17.021123,37.364943,flying
1.466667,0.000000,3.958173,14.076281,0.000000,-4.613613,8.596542,9.995590,0.000000,0.000000,20.464981,0.103968,16.696763,37.265711,flying
1.483333,0.000000,3.878739,14.219226,0.000000,-4.766067,8.576704,9.995541,0.000000,0.000000,20.699178,0.103967,16.361684,37.164829,flying
1.500000,0.000000,3.796770,14.361839,0.000000,-4.918121,8.556772,9.995491,0.000000,0.000000,20.942347,0.103966,16.015916,37.062229,flying
1.516667,0.000000,3.712274,14.504118,0.000000,-5.069771,8.536743,9.995442,0.000000,0.000000,21.194391,0.103965,15.659486,36.957842,flying
1.533333,0.000000,3.625257,14.646061,0.000000,-5.221012,8.516614,9.995392,0.000000,0.000000,21.455213,0.103964,15.292422,36.851600,flying
1.550000,0.000000,3.535727,14.787668,0.000000,-5.371838,8.496384,9.995343,0.000000,0.000000,21.724715,0.103963,14.914755,36.743433,flying
1.566667,0.000000,3.443689,14.928935,0.000000,-5.522245,8.476049,9.995293,0.000000,0.000000,22.002798,0.103962,14.526514,36.633274,flying
1.583333,0.000000,3.349152,15.069862,0.000000,-5.672226,8.455608,9.995243,0.000000,0.000000,22.289364,0.103961,14.127728,36.521053,flying
1.600000,0.000000,3.252122,15.210446,0.000000,-5.821778,8.435058,9.995194,0.000000,0.000000,22.584310,0.103960,13.718428,36.406698,flying
1.616667,0.000000,3.152608,15.350686,0.000000,-5.970893,8.414399,9.995144,0.000000,0.000000,22.887538,0.103959,13.298644,36.290141,flying
1.633333,0.000000,3.050615,15.490580,0.000000,-6.119567,8.393627,9.995095,0.000000,0.000000,23.198945,0.103958,12.868408,36.171311,flying
1.650000,0.000000,2.946151,15.630126,0.000000,-6.267794,8.372742,9.995045,0.000000,0.000000,23.518429,0.103957,12.427751,36.050137,flying
1.666667,0.000000,2.839225,15.769321,0.000000,-6.415569,8.351741,9.994996,0.000000,0.000000,23.845887,0.103956,11.976704,35.926547,flying
1.683333,0.000000,2.729844,15.908165,0.000000,-6.562886,8.330624,9.994946,0.000000,0.000000,24.181215,0.103955,11.515301,35.800470,flying
1.700000,0.000000,2.618015,16.046655,0.000000,-6.709739,8.309389,9.994897,0.000000,0.000000,24.524309,0.103954,11.043572,35.671835,flying
1.716667,0.000000,2.503746,16.184789,0.000000,-6.856124,8.288036,9.994847,0.000000,0.000000,24.875063,0.103953,10.561553,35.540569,flying
1.733333,0.000000,2.387046,16.322565,0.000000,-7.002033,8.266562,9.994798,0.000000,0.000000,25.233372,0.103952,10.069275,35.406599,flying
1.750000,0.000000,2.267921,16.459981,0.000000,-7.147463,8.244968,9.994748,0.000000,0.000000,25.599130,0.103951,9.566772,35.269853,flying
1.766667,0.000000,2.146381,16.597035,0.000000,-7.292406,8.223252,9.994699,0.000000,0.000000,25.972229,0.103950,9.054080,35.130258,flying
1.783333,0.000000,2.022434,16.733725,0.000000,-7.436858,8.201414,9.994649,0.000000,0.000000,26.352561,0.103949,8.531231,34.987741,flying
1.800000,0.000000,1.896087,16.870050,0.000000,-7.580813,8.179453,9.994599,0.000000,0.000000,26.740018,0.103948,7.998262,34.842228,flying
1.816667,0.000000,1.767349,17.006006,0.000000,-7.724265,8.157369,9.994550,0.000000,0.000000,27.134492,0.103947,7.455208,34.693646,flying
1.833333,0.000000,1.636229,17.141592,0.000000,-7.867209,8.135161,9.994500,0.000000,0.000000,27.535872,0.103946,6.902104,34.541921,flying
1.850000,0.000000,1.502735,17.276806,0.000000,-8.009640,8.112828,9.994451,0.000000,0.000000,27.944048,0.103945,6.338986,34.386979,flying
1.866667,0.000000,1.366876,17.411645,0.000000,-8.151551,8.090372,9.994401,0.000000,0.000000,28.358911,0.103944,5.765891,34.228746,flying
1.883333,0.000000,1.228660,17.546108,0.000000,-8.292938,8.067792,9.994352,0.000000,0.000000,28.780348,0.103942,5.182856,34.067147,flying
1.900000,0.000000,1.088097,17.680193,0.000000,-8.433795,8.045087,9.994302,0.000000,0.000000,29.208249,0.103941,4.589918,33.902108,flying
1.916667,0.000000,0.945195,17.813897,0.000000,-8.574117,8.022258,9.994253,0.000000,0.000000,29.642500,0.103940,3.987115,33.733556,flying
1.933333,0.000000,0.799963,17.947219,0.000000,-8.713898,7.999304,9.994203,0.000000,0.000000,30.082991,0.103939,3.374484,33.561415,flying
1.950000,0.000000,0.652411,18.080156,0.000000,-8.853133,7.976228,9.994154,0.000000,0.000000,30.529608,0.103938,2.752065,33.385611,flying
1.966667,0.000000,0.502547,18.212707,0.000000,-8.991818,7.953027,9.994104,0.000000,0.000000,30.982237,0.103937,2.119895,33.206069,flying
1.983333,0.000000,0.350381,18.344868,0.000000,-9.129946,7.929704,9.994055,0.000000,0.000000,31.440766,0.103936,1.478014,33.022716,flying
2.000000,0.000000,0.195923,18.476639,0.000000,-9.267514,7.906258,9.994005,0.000000,0.000000,31.905080,0.103935,0.826462,32.835477,flying
2.016667,0.000000,0.110000,18.608018,0.000000,6.583161,5.944588,54.041712,0.000000,0.000000,16.915369,3.039079,0.464013,20.418461,flying
2.033333,0.000000,0.216712,18.707013,0.000000,6.402705,5.939756,54.041444,0.000000,0.000000,16.399197,3.039049,0.914155,20.352401,flying
2.050000,0.000000,0.320425,18.805929,0.000000,6.222814,5.934921,54.041176,0.000000,0.000000,15.898541,3.039019,1.351650,20.289210,flying
2.066667,0.000000,0.421150,18.904764,0.000000,6.043470,5.930084,54.040909,0.000000,0.000000,15.413226,3.038989,1.776536,20.228751,flying
2.083333,0.000000,0.518894,19.003518,0.000000,5.864660,5.925240,54.040641,0.000000,0.000000,14.943081,3.038959,2.188851,20.170891,flying
2.100000,0.000000,0.613667,19.102191,0.000000,5.686369,5.920388,54.040373,0.000000,0.000000,14.487942,3.038929,2.588631,20.115502,flying
2.116667,0.000000,0.705477,19.200783,0.000000,5.508582,5.915524,54.040105,0.000000,0.000000,14.047649,3.038898,2.975912,20.062459,flying
2.133333,0.000000,0.794331,19.299294,0.000000,5.331287,5.910646,54.039837,0.000000,0.000000,13.622046,3.038868,3.350728,20.011643,flying
2.150000,0.000000,0.880239,19.397723,0.000000,5.154468,5.905752,54.039569,0.000000,0.000000,13.210985,3.038838,3.713113,19.962936,flying
2.166667,0.000000,0.963208,19.496070,0.000000,4.978113,5.900837,54.039302,0.000000,0.000000,12.814320,3.038808,4.063099,19.916227,flying
2.183333,0.000000,1.043245,19.594335,0.000000,4.802208,5.895900,54.039034,0.000000,0.000000,12.431911,3.038778,4.400719,19.871408,flying
2.200000,0.000000,1.120357,19.692517,0.000000,4.626741,5.890938,54.038766,0.000000,0.000000,12.063623,3.038748,4.726002,19.828373,flying
2.216667,0.000000,1.194552,19.790616,0.000000,4.451698,5.885946,54.038498,0.000000,0.000000,11.709325,3.038718,5.038978,19.787021,flying
2.233333,0.000000,1.265836,19.888632,0.000000,4.277068,5.880922,54.038230,0.000000,0.000000,11.368890,3.038688,5.339678,19.747255,flying
