t,x,y,z,vx,vy,vz,wx,wy,wz,ke_trans,ke_rot,pe,e_total,mode
0.616667,1.273112,2.468770,8.756276,2.154231,2.648946,6.803352,28.234347,-7.624524,-4.715906,12.457792,0.913180,10.414011,23.784983,flying
0.633333,1.308942,2.510094,8.869501,2.149750,2.479478,6.793479,28.234207,-7.624486,-4.715883,12.237927,0.913171,10.588330,23.739428,flying
0.650000,1.344697,2.548600,8.982561,2.145294,2.310345,6.783631,28.234067,-7.624448,-4.715859,12.030890,0.913162,10.750759,23.694811,flying
0.666667,1.380378,2.584292,9.095458,2.140863,2.141539,6.773802,28.233928,-7.624411,-4.715836,11.836583,0.913153,10.901320,23.651057,flying
0.683333,1.415985,2.617177,9.208191,2.136455,1.973054,6.763987,28.233788,-7.624373,-4.715812,11.654913,0.913144,11.040036,23.608093,flying
0.700000,1.451520,2.647258,9.320761,2.132067,1.804882,6.754181,28.233648,-7.624335,-4.715789,11.485786,0.913135,11.166928,23.565849,flying
0.716667,1.486981,2.674542,9.433167,2.127697,1.637017,6.744377,28.233508,-7.624297,-4.715766,11.329112,0.913126,11.282018,23.524256,flying
0.733333,1.522370,2.699032,9.545410,2.123345,1.469453,6.734572,28.233368,-7.624260,-4.715742,11.184803,0.913117,11.385328,23.483248,flying
0.750000,1.557687,2.720735,9.657489,2.119008,1.302185,6.724758,28.233228,-7.624222,-4.715719,11.052773,0.913108,11.476878,23.442759,flying
0.766667,1.592932,2.739656,9.769405,2.114684,1.135207,6.714930,28.233088,-7.624184,-4.715696,10.932938,0.913099,11.556689,23.402726,flying
0.783333,1.628105,2.755798,9.881156,2.110372,0.968516,6.705084,28.232948,-7.624146,-4.715672,10.825215,0.913090,11.624781,23.363086,flying
0.800000,1.663206,2.769166,9.992743,2.106069,0.802106,6.695212,28.232808,-7.624108,-4.715649,10.729524,0.913081,11.681173,23.323777,flying
0.816667,1.698235,2.779766,10.104165,2.101774,0.635975,6.685309,28.232668,-7.624071,-4.715625,10.645785,0.913071,11.725885,23.284742,flying
0.833333,1.733194,2.787601,10.215421,2.097485,0.470118,6.675371,28.232528,-7.624033,-4.715602,10.573921,0.913062,11.758937,23.245920,flying
0.850000,1.768080,2.792676,10.326511,2.093200,0.304533,6.665390,28.232388,-7.623995,-4.715579,10.513855,0.913053,11.780347,23.207255,flying
0.866667,1.802895,2.794997,10.437433,2.088917,0.139217,6.655362,28.232248,-7.623957,-4.715555,10.465511,0.913044,11.790134,23.168689,flying
0.883333,1.837639,2.794566,10.548188,2.084635,-0.025831,6.645280,28.232109,-7.623920,-4.715532,10.428814,0.913035,11.788318,23.130168,flying
0.900000,1.872312,2.791389,10.658774,2.080351,-0.190614,6.635139,28.231969,-7.623882,-4.715509,10.403692,0.913026,11.774917,23.091635,flying
0.916667,1.906913,2.785470,10.769189,2.076064,-0.355131,6.624934,28.231829,-7.623844,-4.715485,10.390070,0.913017,11.749950,23.053037,flying
0.933333,1.941443,2.776814,10.879433,2.071772,-0.519385,6.614659,28.231689,-7.623806,-4.715462,10.387877,0.913008,11.713434,23.014320,flying
0.950000,1.975900,2.765424,10.989505,2.067473,-0.683375,6.604308,28.231549,-7.623768,-4.715439,10.397041,0.912999,11.665390,22.975430,flying
0.966667,2.010286,2.751306,11.099403,2.063166,-0.847102,6.593876,28.231409,-7.623731,-4.715415,10.417489,0.912990,11.605834,22.936313,flying
0.983333,2.044601,2.734463,11.209126,2.058848,-1.010563,6.583358,28.231269,-7.623693,-4.715392,10.449151,0.912981,11.534787,22.896919,flying
1.000000,2.078843,2.714901,11.318672,2.054519,-1.173760,6.572749,28.231129,-7.623655,-4.715368,10.491955,0.912972,11.452265,22.857192,flying
1.016667,2.113012,2.692622,11.428039,2.050176,-1.336689,6.562043,28.230989,-7.623617,-4.715345,10.545830,0.912963,11.358289,22.817082,flying
1.033333,2.147109,2.667633,11.537226,2.045818,-1.499350,6.551236,28.230849,-7.623579,-4.715322,10.610704,0.912954,11.252878,22.776536,flying
1.050000,2.181133,2.639938,11.646232,2.041444,-1.661740,6.540322,28.230709,-7.623542,-4.715298,10.686506,0.912945,11.136049,22.735500,flying
1.066667,2.215084,2.609540,11.755053,2.037051,-1.823857,6.529296,28.230569,-7.623504,-4.715275,10.773164,0.912936,11.007823,22.693923,flying
1.083333,2.248961,2.576445,11.863689,2.032639,-1.985698,6.518155,28.230430,-7.623466,-4.715252,10.870606,0.912927,10.868218,22.651751,flying
1.100000,2.282765,2.540657,11.972137,2.028206,-2.147259,6.506893,28.230290,-7.623428,-4.715228,10.978759,0.912918,10.717255,22.608931,flying
1.116667,2.316494,2.502182,12.080396,2.023750,-2.308537,6.495506,28.230150,-7.623391,-4.715205,11.097548,0.912909,10.554953,22.565410,flying
1.133333,2.350149,2.461023,12.188462,2.019271,-2.469528,6.483990,28.230010,-7.623353,-4.715181,11.226901,0.912900,10.381333,22.521134,flying
1.150000,2.383728,2.417186,12.296335,2.014766,-2.630229,6.472340,28.229870,-7.623315,-4.715158,11.366743,0.912890,10.196415,22.476048,flying
1.166667,2.417232,2.370675,12.404011,2.010235,-2.790633,6.460553,28.229730,-7.623277,-4.715135,11.516997,0.912881,10.000220,22.430098,flying
1.183333,2.450660,2.321496,12.511488,2.005677,-2.950737,6.448626,28.229590,-7.623239,-4.715111,11.677588,0.912872,9.792768,22.383228,flying
1.200000,2.484011,2.269654,12.618764,2.001089,-3.110536,6.436553,28.229450,-7.623202,-4.715088,11.848438,0.912863,9.574082,22.335383,flying
1.216667,2.517286,2.215154,12.725836,1.996473,-3.270025,6.424333,28.229310,-7.623164,-4.715065,12.029468,0.912854,9.344183,22.286504,flying
1.233333,2.550483,2.158000,12.832702,1.991825,-3.429197,6.411960,28.229170,-7.623126,-4.715041,12.220598,0.912845,9.103093,22.236537,flying
1.250000,2.583602,2.098200,12.939359,1.987146,-3.588047,6.399434,28.229031,-7.623088,-4.715018,12.421749,0.912836,8.850835,22.185421,flying
1.266667,2.616643,2.035757,13.045805,1.982433,-3.746570,6.386749,28.228891,-7.623051,-4.714995,12.632839,0.912827,8.587433,22.133099,flying
1.283333,2.649604,1.970677,13.152037,1.977688,-3.904759,6.373904,28.228751,-7.623013,-4.714971,12.853784,0.912818,8.312909,22.079511,flying
1.300000,2.682486,1.902967,13.258051,1.972908,-4.062607,6.360896,28.228611,-7.622975,-4.714948,13.084501,0.912809,8.027287,22.024597,flying
1.316667,2.715287,1.832632,13.363847,1.968092,-4.220110,6.347722,28.228471,-7.622937,-4.714924,13.324903,0.912800,7.730592,21.968296,flying
1.333333,2.748008,1.759678,13.469420,1.963241,-4.377259,6.334381,28.228331,-7.622899,-4.714901,13.574905,0.912791,7.422849,21.910545,flying
1.350000,2.780647,1.684110,13.574768,1.958353,-4.534049,6.320869,28.228191,-7.622862,-4.714878,13.834418,0.912782,7.104083,21.851283,flying
1.366667,2.813204,1.605936,13.679887,1.953428,-4.690472,6.307185,28.228051,-7.622824,-4.714854,14.103354,0.912773,6.774319,21.790446,flying
1.383333,2.845679,1.525160,13.784776,1.948465,-4.846522,6.293327,28.227911,-7.622786,-4.714831,14.381621,0.912764,6.433584,21.727969,flying
1.400000,2.878070,1.441791,13.889431,1.943463,-5.002192,6.279293,28.227771,-7.622748,-4.714808,14.669127,0.912755,6.081905,21.663787,flying
1.416667,2.910377,1.355833,13.993849,1.938423,-5.157474,6.265082,28.227632,-7.622711,-4.714784,14.965780,0.912746,5.719309,21.597834,flying
1.433333,2.942599,1.267293,14.098027,1.933343,-5.312362,6.250692,28.227492,-7.622673,-4.714761,15.271484,0.912737,5.345823,21.530044,flying
1.450000,2.974736,1.176179,14.201963,1.928224,-5.466848,6.236122,28.227352,-7.622635,-4.714737,15.586144,0.912728,4.961477,21.460349,flying
1.466667,3.006787,1.082497,14.305652,1.923064,-5.620925,6.221371,28.227212,-7.622597,-4.714714,15.909663,0.912719,4.566297,21.388679,flying
1.483333,3.038752,0.986254,14.409093,1.917864,-5.774586,6.206438,28.227072,-7.622559,-4.714691,16.241942,0.912710,4.160315,21.314967,flying
1.500000,3.070629,0.887457,14.512282,1.912624,-5.927823,6.191322,28.226932,-7.622522,-4.714667,16.582881,0.912700,3.743560,21.239141,flying
1.516667,3.102418,0.786113,14.615215,1.907342,-6.080629,6.176022,28.226792,-7.622484,-4.714644,16.932379,0.912691,3.316061,21.161132,flying
1.533333,3.134118,0.682230,14.717891,1.902020,-6.232998,6.160537,28.226652,-7.622446,-4.714621,17.290334,0.912682,2.877850,21.080866,flying
1.550000,3.165729,0.575814,14.820305,1.896656,-6.384921,6.144868,28.226512,-7.622408,-4.714597,17.656642,0.912673,2.428958,20.998273,flying
1.566667,3.197250,0.466875,14.922456,1.891250,-6.536391,6.129013,28.226373,-7.622371,-4.714574,18.031197,0.912664,1.969417,20.913279,flying
1.583333,3.228680,0.355418,15.024338,1.885804,-6.687400,6.112973,28.226233,-7.622333,-4.714551,18.413895,0.912655,1.499260,20.825810,flying
1.600000,3.260019,0.241452,15.125951,1.880315,-6.837943,6.096748,28.226093,-7.622295,-4.714527,18.804627,0.912646,1.018518,20.735791,flying
1.616667,3.291265,0.124985,15.227290,1.874785,-6.988011,6.080336,28.225953,-7.622257,-4.714504,19.203285,0.912637,0.527226,20.643148,flying
1.633333,3.322419,0.110000,15.328352,1.483322,4.996318,5.218339,47.439449,-7.622219,-13.484743,11.694818,2.591550,0.464013,14.750381,flying
1.650000,3.347109,0.190363,15.415262,1.481402,4.821789,5.214587,47.439214,-7.622182,-13.484676,11.316765,2.591524,0.803009,14.711297,flying
1.666667,3.371767,0.267825,15.502109,1.479479,4.647686,5.210817,47.438979,-7.622144,-13.484610,10.952627,2.591498,1.129764,14.673889,flying
1.683333,3.396393,0.342391,15.588893,1.477552,4.473995,5.207027,47.438744,-7.622106,-13.484543,10.602278,2.591473,1.444309,14.638059,flying
1.700000,3.420986,0.414070,15.675613,1.475621,4.300703,5.203215,47.438509,-7.622068,-13.484476,10.265595,2.591447,1.746670,14.603711,flying
1.716667,3.445548,0.482866,15.762269,1.473684,4.127800,5.199377,47.438274,-7.622031,-13.484409,9.942461,2.591421,2.036875,14.570756,flying
1.733333,3.470077,0.548787,15.848861,1.471742,3.955272,5.195511,47.438039,-7.621993,-13.484342,9.632761,2.591396,2.314950,14.539106,flying
1.750000,3.494573,0.611839,15.935388,1.469792,3.783109,5.191613,47.437803,-7.621955,-13.484275,9.336385,2.591370,2.580921,14.508676,flying
1.766667,3.519037,0.672028,16.021849,1.467834,3.611298,5.187680,47.437568,-7.621917,-13.484209,9.053227,2.591344,2.834814,14.479385,flying
1.783333,3.543468,0.729358,16.108244,1.465867,3.439830,5.183708,47.437333,-7.621879,-13.484142,8.783185,2.591318,3.076651,14.451155,flying
1.800000,3.567866,0.783836,16.194573,1.463889,3.268692,5.179695,47.437098,-7.621842,-13.484075,8.526159,2.591293,3.306456,14.423909,flying
1.816667,3.592231,0.835467,16.280833,1.461901,3.097874,5.175636,47.436863,-7.621804,-13.484008,8.282055,2.591267,3.524252,14.397574,flying
1.833333,3.616563,0.884257,16.367025,1.459900,2.927368,5.171527,47.436628,-7.621766,-13.483941,8.050779,2.591241,3.730061,14.372081,flying
1.850000,3.640861,0.930210,16.453148,1.457885,2.757162,5.167366,47.436393,-7.621728,-13.483874,7.832243,2.591216,3.923903,14.347362,flying
1.866667,3.665125,0.973330,16.539201,1.455856,2.587247,5.163146,47.436158,-7.621691,-13.483808,7.626361,2.591190,4.105800,14.323350,flying
1.883333,3.689356,1.013624,16.625182,1.453811,2.417615,5.158866,47.435923,-7.621653,-13.483741,7.433050,2.591164,4.275770,14.299984,flying
1.900000,3.713551,1.051095,16.711090,1.451749,2.248257,5.154519,47.435688,-7.621615,-13.483674,7.252230,2.591139,4.433834,14.277203,flying
1.916667,3.737713,1.085748,16.796925,1.449669,2.079165,5.150102,47.435453,-7.621577,-13.483607,7.083824,2.591113,4.580010,14.254946,flying
1.933333,3.761839,1.117587,16.882686,1.447569,1.910331,5.145610,47.435217,-7.621540,-13.483540,6.927756,2.591087,4.714315,14.233159,flying
1.950000,3.785930,1.146616,16.968369,1.445448,1.741748,5.141038,47.434982,-7.621502,-13.483473,6.783955,2.591062,4.836769,14.211786,flying
1.966667,3.809985,1.172839,17.053976,1.443304,1.573409,5.136382,47.434747,-7.621464,-13.483407,6.652350,2.591036,4.947387,14.190773,flying
1.983333,3.834004,1.196261,17.139503,1.441137,1.405308,5.131636,47.434512,-7.621426,-13.483340,6.532873,2.591010,5.046188,14.170071,flying
2.000000,3.857986,1.216885,17.224950,1.438945,1.237438,5.126796,47.434277,-7.621388,-13.483273,6.425458,2.590985,5.133186,14.149628,flying
2.016667,3.881931,1.234715,17.310314,1.436725,1.069796,5.121856,47.434042,-7.621351,-13.483206,6.330040,2.590959,5.208398,14.129397,flying
2.033333,3.905839,1.249754,17.395594,1.434478,0.902375,5.116810,47.433807,-7.621313,-13.483139,6.246557,2.590933,5.271839,14.109330,flying
2.050000,3.929709,1.262007,17.480788,1.432201,0.735172,5.111655,47.433572,-7.621275,-13.483073,6.174948,2.590908,5.323525,14.089381,flying
2.066667,3.953541,1.271477,17.565895,1.429892,0.568182,5.106383,47.433337,-7.621237,-13.483006,6.115153,2.590882,5.363471,14.069507,flying
2.083333,3.977333,1.278167,17.650911,1.427551,0.401404,5.100991,47.433102,-7.621200,-13.482939,6.067114,2.590856,5.391692,14.049662,flying
2.100000,4.001086,1.282081,17.735836,1.425176,0.234834,5.095471,47.432867,-7.621162,-13.482872,6.030772,2.590831,5.408202,14.029804,flying
2.116667,4.024799,1.283222,17.820666,1.422765,0.068470,5.089819,47.432632,-7.621124,-13.482805,6.006070,2.590805,5.413016,14.009891,flying
2.133333,4.048471,1.281594,17.905400,1.420317,-0.097689,5.084030,47.432396,-7.621086,-13.482738,5.992954,2.590779,5.406148,13.989881,flying
2.150000,4.072102,1.277200,17.990035,1.417830,-0.263643,5.078097,47.432161,-7.621048,-13.482672,5.991366,2.590753,5.387612,13.969732,flying
2.166667,4.095690,1.270043,18.074569,1.415302,-0.429394,5.072015,47.431926,-7.621011,-13.482605,6.001252,2.590728,5.357424,13.949403,flying
2.183333,4.119235,1.260128,18.158998,1.412733,-0.594941,5.065779,47.431691,-7.620973,-13.482538,6.022556,2.590702,5.315597,13.928855,flying
2.200000,4.142737,1.247456,18.243321,1.410120,-0.760282,5.059384,47.431456,-7.620935,-13.482471,6.055224,2.590676,5.262145,13.908046,flying
2.216667,4.166195,1.232033,18.327535,1.407463,-0.925417,5.052824,47.431221,-7.620897,-13.482404,6.099201,2.590651,5.197084,13.886935,flying
2.233333,4.189608,1.213860,18.411637,1.404759,-1.090343,5.046094,47.430986,-7.620860,-13.482338,6.154430,2.590625,5.120427,13.865482,flying
2.250000,4.212975,1.192943,18.495623,1.402008,-1.255058,5.039188,47.430751,-7.620822,-13.482271,6.220856,2.590599,5.032190,13.843646,flying
2.266667,4.236295,1.169283,18.579491,1.399208,-1.419558,5.032103,47.430516,-7.620784,-13.482204,6.298423,2.590574,4.932388,13.821385,flying
2.283333,4.259567,1.142886,18.663239,1.396358,-1.583841,5.024833,47.430281,-7.620746,-13.482137,6.387073,2.590548,4.821036,13.798658,flying
2.300000,4.282792,1.113754,18.746861,1.393457,-1.747902,5.017374,47.430046,-7.620709,-13.482070,6.486749,2.590522,4.698150,13.775421,flying
2.316667,4.305967,1.081892,18.830357,1.390503,-1.911737,5.009721,47.429811,-7.620671,-13.482003,6.597392,2.590497,4.563745,13.751634,flying
2.333333,4.329092,1.047303,18.913721,1.387496,-2.075340,5.001870,47.429576,-7.620633,-13.481937,6.718941,2.590471,4.417839,13.727251,flying
2.350000,4.352166,1.009991,18.996952,1.384434,-2.238707,4.993818,47.429341,-7.620595,-13.481870,6.851336,2.590445,4.260446,13.702228,flying
2.366667,4.375187,0.969961,19.080044,1.381316,-2.401832,4.985559,47.429106,-7.620558,-13.481803,6.994515,2.590420,4.091585,13.676520,flying
2.383333,4.398156,0.927216,19.162996,1.378141,-2.564709,4.977091,47.428871,-7.620520,-13.481736,7.148414,2.590394,3.911274,13.650081,flying
2.400000,4.421072,0.881760,19.245803,1.374908,-2.727331,4.968409,47.428635,-7.620482,-13.481669,7.312967,2.590368,3.719529,13.622864,flying
2.416667,4.443932,0.833599,19.328461,1.371618,-2.889692,4.959512,47.428400,-7.620444,-13.481603,7.488109,2.590343,3.516369,13.594820,flying
2.433333,4.466736,0.782735,19.410968,1.368268,-3.051785,4.950395,47.428165,-7.620406,-13.481536,7.673771,2.590317,3.301813,13.565901,flying
2.450000,4.489484,0.729175,19.493319,1.364858,-3.213602,4.941056,47.427930,-7.620369,-13.481469,7.869883,2.590291,3.075881,13.536055,flying
2.466667,4.512174,0.672923,19.575510,1.361387,-3.375137,4.931492,47.427695,-7.620331,-13.481402,8.076375,2.590266,2.838592,13.505232,flying
2.483333,4.534805,0.613983,19.657539,1.357855,-3.536381,4.921700,47.427460,-7.620293,-13.481335,8.293173,2.590240,2.589966,13.473379,flying
2.500000,4.557376,0.552361,19.739400,1.354261,-3.697327,4.911680,47.427225,-7.620255,-13.481269,8.520202,2.590214,2.330026,13.440442,flying
